iid,pid,match,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
292,258,1,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,259,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,260,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,261,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,262,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,263,1,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,264,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,265,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,266,1,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,267,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,268,1,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,269,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,270,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,271,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
292,272,0,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1
293,252,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,253,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,254,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,255,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,256,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,257,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,258,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,259,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,260,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,261,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,262,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,263,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,264,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,265,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,266,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,267,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,268,1,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,269,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,270,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,271,1,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
293,272,0,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4
294,308,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,309,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,310,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,311,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,312,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,313,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,314,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,315,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,316,1,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,317,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,318,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,319,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,320,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
294,321,0,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
295,308,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,309,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,310,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,311,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,312,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,313,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,314,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,315,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,316,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,317,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,318,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,319,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,320,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
295,321,0,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8
296,308,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,309,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,310,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,311,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,312,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,313,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,314,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,315,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,316,1,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,317,1,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,318,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,319,1,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,320,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
296,321,0,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
297,308,1,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,309,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,310,1,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,311,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,312,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,313,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,314,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,315,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,316,1,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,317,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,318,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,319,1,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,320,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
297,321,0,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6
298,308,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,309,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,310,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,311,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,312,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,313,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,314,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,315,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,316,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,317,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,318,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,319,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,320,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
298,321,0,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
299,308,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,309,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,310,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,311,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,312,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,313,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,314,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,315,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,316,1,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,317,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,318,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,319,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,320,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
299,321,0,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4
300,308,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,309,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,310,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,311,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,312,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,313,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,314,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,315,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,316,1,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,317,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,318,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,319,1,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,320,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
300,321,0,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2
301,308,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,309,1,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,310,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,311,1,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,312,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,313,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,314,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,315,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,316,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,317,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,318,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,319,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,320,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
301,321,0,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
302,308,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,309,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,310,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,311,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,312,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,313,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,314,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,315,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,316,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,317,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,318,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,319,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,320,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
302,321,0,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
303,308,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,309,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,310,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,311,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,312,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,313,1,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,314,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,315,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,316,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,317,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,318,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,319,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,320,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
303,321,0,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1
304,308,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,309,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,310,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,311,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,312,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,313,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,314,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,315,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,316,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,317,1,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,318,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,319,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,320,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
304,321,0,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9
305,308,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,309,1,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,310,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,311,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,312,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,313,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,314,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,315,1,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,316,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,317,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,318,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,319,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,320,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
305,321,0,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8
306,308,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,309,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,310,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,311,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,312,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,313,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,314,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,315,1,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,316,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,317,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,318,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,319,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,320,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
306,321,0,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
307,308,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,309,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,310,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,311,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,312,1,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,313,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,314,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,315,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,316,1,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,317,1,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,318,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,319,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,320,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
307,321,0,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3
308,294,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,295,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,296,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,297,1,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,298,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,299,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,300,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,301,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,302,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,303,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,304,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,305,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,306,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
308,307,0,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7
309,294,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,295,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,296,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,297,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,298,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,299,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,300,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,301,1,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,302,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,303,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,304,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,305,1,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,306,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
309,307,0,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4
310,294,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,295,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,296,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,297,1,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,298,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,299,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,300,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,301,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,302,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,303,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,304,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,305,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,306,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
310,307,0,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3
311,294,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,295,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,296,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,297,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,298,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,299,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,300,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,301,1,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,302,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,303,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,304,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,305,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,306,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
311,307,0,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8
312,294,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,295,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,296,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,297,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,298,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,299,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,300,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,301,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,302,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,303,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,304,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,305,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,306,0,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
312,307,1,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1
313,294,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,295,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,296,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,297,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,298,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,299,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,300,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,301,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,302,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,303,1,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,304,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,305,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,306,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
313,307,0,8,6,8,6,3,6,1,9,6,3,2,7,8,10,5,1
314,294,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,295,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,296,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,297,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,298,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,299,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,300,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,301,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,302,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,303,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,304,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,305,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,306,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
314,307,0,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8
315,294,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,295,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,296,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,297,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,298,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,299,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,300,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,301,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,302,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,303,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,304,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,305,1,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,306,1,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
315,307,0,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2
316,294,1,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,295,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,296,1,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,297,1,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,298,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,299,1,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,300,1,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,301,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,302,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,303,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,304,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,305,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,306,0,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
316,307,1,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1
317,294,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,295,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,296,1,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,297,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,298,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,299,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,300,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
317,301,0,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1
